PitchNo,Date,Time,Batter,PitchUID,Equipment,Handedness,Plane Score,Connection Score,Rotation Score,Bat_Speed,Rotational_Acceleration,OPE,Attack_Angle,Early_Connection,Connection_at_Impact,Vertical_Bat_Angle,Power,Peak_Hand_Speed,Time_to_Contact,PAofInning,PitchofPA,PitcherThrows,PitcherTeam,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,wOBA,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,Connection_Diff,PC1,PC2,PC3,PC4,PC5
94,7/11/19,7:31:21 PM,Player D,016c93df-a434-11e9-b28c-1c1bb52a548f,Bat,L,44,37,56,61.9,15.8,58,9,113,97,-25,3.11,20.9,0.16,5,4,Left,BOU_BRA,Left,WAR_GAT,Stretch,2,Bottom,2,0,2,Slider,Slider,InPlay,Undefined,LineDrive,Out,0,1,0,NA,80.58233155,-1.158937214,1.327994982,2356.542331,203.6706858,0.53125,6.044433281,-1.030258995,5.386816794,-34.09085462,9.964113426,4.38601859,2.11692234,0.58007431,73.41600096,-7.498825437,2.149063094,0.477715094,86.22051594,23.26592941,-4.191247959,2169.679981,109.4406045,39.44057342,-11.07869961,322.7000531,312.7603022,-7.784542,3.800161743,-1.924419071,5.642019575,0.908658721,50,5.917389055,-2.853667248,-117.0890797,-3.452108583,-2.647513119,23.96970126,-24.41205894,WAR_GAT,BOU_BRA,CCBLWareham,CCBL,CCBL,20190711-CCBLWareham-1,16,-1.736409174,-1.235204418,1.792165072,-0.241182459,0.871074893
223,7/11/19,8:42:19 PM,Player D,e4cbd5a4-a43d-11e9-b28c-1c1bb52a548f,Bat,L,52,50,62,73,18.7,68,13,104,88,-20,4.49,23.2,0.15,3,5,Right,BOU_BRA,Left,WAR_GAT,Stretch,7,Bottom,1,2,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Out,0,1,0,NA,82.40068635,-1.430935639,-1.959677433,2020.950164,235.6597045,0.072916667,5.757552647,1.240198647,6.073404212,-30.51668333,11.03174064,16.20470115,1.889506904,0.776738976,74.09394086,-7.219768066,1.133917936,0.463926089,64.35521904,-39.89102513,52.11757764,NA,NA,NA,NA,4.142040888,4.142040888,16.21915699,0.033432617,-9.517808555,6.512959761,-1.097193622,50,5.63084485,3.634098537,-119.7173025,-3.862611938,-13.5041785,27.93030073,-22.93324794,WAR_GAT,BOU_BRA,CCBLWareham,CCBL,CCBL,20190711-CCBLWareham-1,16,1.304252863,-1.495317631,0.114138296,0.215036112,0.52064903
38,7/12/19,7:52:01 PM,Player D,11803013-a500-11e9-b28c-1c1bb52a548f,Bat,L,47,44,68,74.5,22,61,13,107,84,-24,5,24.8,0.14,1,4,Right,BRE_WHI,Left,WAR_GAT,Windup,2,Bottom,0,2,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,93.07443639,-1.488648373,-2.6183269,2155.414499,217.9378529,0.052083333,5.333700151,1.528856441,6.264438176,-17.1433611,15.11321818,11.8050055,2.53097083,0.097111611,83.54969509,-4.759054696,-0.361807366,0.408771561,98.63402463,33.36457364,7.120065748,3462.921104,109.4417215,69.88206892,11.06690542,368.5635729,363.4882419,3.771775281,5.680720825,-7.356986394,8.796327053,-1.340823188,50,5.215144935,5.816933286,-135.2361199,-4.0517588,-13.36405883,34.75285634,-16.19540921,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190712-CCBLWareham-1,23,2.507659989,-2.309026546,0.276116438,0.301675018,0.664148602
98,7/12/19,8:24:55 PM,Player D,a5e52af8-a504-11e9-b28c-1c1bb52a548f,Bat,L,55,71,67,68.9,21.7,71,9,92,88,-35,4.39,23.9,0.14,2,2,Right,BRE_WHI,Left,WAR_GAT,Windup,4,Bottom,1,1,0,Slider,Curveball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,78.50873084,0.063597406,-0.996874237,2096.698032,106.5644455,0.395833333,5.080620516,1.690415953,6.027329218,-41.01530438,4.042670015,-13.73409958,1.721580525,-0.377320894,72.03913793,-7.632543465,-3.589630471,0.483122596,82.03172732,0.761509442,18.86251609,2168.616234,NA,NA,NA,39.25844549,38.28180018,18.70667726,0.327561646,7.16085915,2.174776354,-1.605099967,50,5.063304992,2.370938571,-114.2717385,-1.015594115,9.424718259,21.96708174,-29.31173078,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190712-CCBLWareham-1,4,1.894315033,0.397824713,1.541331057,0.854198009,0.620381295
200,7/12/19,9:26:38 PM,Player D,489bf8d5-a50d-11e9-b28c-1c1bb52a548f,Bat,L,48,42,57,72.8,16.4,62,18,108,83,-30,4.64,23.4,0.15,1,1,Right,BRE_WHI,Left,WAR_GAT,Windup,7,Bottom,0,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,HomeRun,2.1,0,1,NA,91.62730245,-1.905561994,-2.990665123,2178.197309,222.2821633,0.0625,5.344204656,1.640821017,6.257882011,-17.33429632,15.31880715,13.95824559,2.139695214,0.044089923,84.04649149,-5.173151518,-0.353413775,0.411276363,100.8216991,21.73501777,7.664034547,1580.897092,108.7974794,40.85959535,16.21861063,392.6172954,391.8721179,10.88410595,4.419180298,-8.420975528,8.873967013,-1.426039349,50,5.194216021,6.525111558,-133.2522473,-4.981594734,-15.19724957,27.63522352,-16.15928983,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190712-CCBLWareham-1,25,1.111487635,-2.242886915,-0.037876814,0.852852327,-0.207855715
251,7/12/19,10:01:08 PM,Player D,19debb2d-a512-11e9-b28c-1c1bb52a548f,Bat,L,56,53,67,71.6,21.5,72,11,103,88,-28,4.68,24.3,0.14,1,4,Right,BRE_WHI,Left,WAR_GAT,Stretch,8,Bottom,0,1,2,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,0,1,0,NA,84.69513442,1.36532924,-4.024289939,2599.489663,249.9519997,0.09375,3.509036672,3.246557689,6.506293064,-33.25913283,5.264726744,14.5263576,1.993699208,0.758030769,76.34400127,-4.992368112,-1.246277882,0.446721046,78.72213907,35.83908858,-14.58129565,4607.280392,103.5503184,64.74281332,-37.11211904,259.4751764,257.2702043,-27.06564869,4.602405396,-9.326397925,2.474971792,-2.971831944,50,3.589944559,8.259476118,-122.9826222,2.039297802,-14.07824052,27.6638951,-28.43806726,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190712-CCBLWareham-1,15,2.204291791,-1.041771419,0.917704316,0.225205859,0.421108672
173,7/14/19,6:42:05 PM,Player D,9ce0633f-a688-11e9-978a-cc2f719c057b,Bat,L,57,46,49,67.4,12.2,73,15,105,85,-26,3.88,22,0.15,4,5,Right,BRE_WHI,Left,WAR_GAT,Stretch,4,Top,2,2,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,89.01781239,-2.096375653,-3.212967229,1994.678293,222.363352,0.0625,5.897672146,2.670570761,5.705531361,-20.92317204,14.73619916,13.46929998,2.197104095,0.796611372,80.98912734,-6.013594324,-0.682770128,0.429792031,74.99787886,1.793437991,21.98745052,2709.972219,NA,NA,NA,49.29372369,45.889364,21.62535549,0.45649231,-8.168516616,8.520967163,-2.409727181,50,5.709004882,6.804928302,-129.2227748,-5.435251794,-13.73909182,28.25780614,-17.84215016,BRE_WHI,WAR_GAT,CCBLBrewster,CCBL,CCBL,20190714-CCBLBrewster-1,20,-0.169310236,-1.021267771,0.080182183,-0.068059655,-0.135733629
253,7/14/19,7:31:32 PM,Player D,8686ab19-a68f-11e9-978a-cc2f719c057b,Bat,L,45,41,52,66.8,13.7,59,16,112,94,-25,3.91,21.9,0.15,3,4,Right,BRE_WHI,Left,WAR_GAT,Stretch,7,Top,0,2,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Double,1.27,0,1,NA,85.63567033,-0.64456281,-3.903670771,2235.303221,203.4277512,0.53125,5.599185838,2.414235695,6.212416785,-23.46935478,14.3978583,6.254218452,3.047213689,-0.672360197,77.7460544,-5.087217342,-2.719081659,0.44289746,81.83408697,11.38740228,40.07807518,2311.004627,81.14092864,5.327125742,74.27063337,132.0040882,122.3420134,43.02480085,1.269401245,-4.593073566,8.064068762,-2.124795414,50,5.539076762,8.304934096,-124.3808092,-2.087425361,-7.139531509,26.75370399,-19.63915831,BRE_WHI,WAR_GAT,CCBLBrewster,CCBL,CCBL,20190714-CCBLBrewster-1,18,-0.487910913,-1.896625188,0.957792911,0.233887288,0.308381366
194,7/16/19,7:50:02 PM,Player D,6fb708bb-a824-11e9-92df-cc2f719bf2a2,Bat,L,57,52,68,67.9,21.9,74,13,105,89,-22,4.27,22.4,0.14,1,1,Left,FAL_COM,Right,WAR_GAT,Windup,6,Top,0,0,0,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,77.44962422,1.098564078,4.520422301,1588.314861,125.4203823,0.427083333,4.674314689,-3.218631533,5.378038137,-37.27294242,10.78724553,-15.23123597,2.601283547,-0.241998954,69.97423165,-5.865090389,1.672829773,0.498958299,97.31906387,-2.896715127,28.75687293,NA,NA,NA,NA,34.30041139,33.25315782,26.95934437,0.236367798,9.491652948,5.386420758,2.824270821,50,4.747067651,-8.40737659,-112.2013841,1.024505101,11.96657326,22.38761573,-25.38313459,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190716-CCBLFalmouth-1,16,1.26607556,-1.030208129,0.761043974,-0.287676927,0.994333813
258,7/16/19,8:28:24 PM,Player D,cf76b72f-a829-11e9-92df-cc2f719bf2a2,Bat,L,44,41,67,65.3,21.3,58,9,109,97,-34,4.12,22.9,0.13,5,1,Left,FAL_COM,Right,WAR_GAT,Stretch,7,Top,2,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,86.55176825,-0.287544204,4.205483732,2055.762906,116.4563748,0.416666667,5.04046411,-3.307226437,5.550646471,-29.67273417,8.780508609,-17.71726054,2.298353579,-0.847372537,77.65727463,-5.871180928,0.866799151,0.446311424,75.86561973,38.42682123,-4.571094718,4675.372629,108.9845734,67.89160613,-14.91127926,255.1401411,251.0819385,-12.29461306,4.427185669,10.8874374,4.796325143,2.954776841,50,4.996417643,-8.640763909,-125.4278642,-1.606160097,17.017388,29.82736032,-24.67724991,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190716-CCBLFalmouth-1,12,1.059242225,-1.068128404,2.62119465,0.046466762,0.868539664
38,7/19/19,4:49:11 PM,Player D,accfa3e8-aa66-11e9-b28d-1c1bb52a548f,Bat,L,46,51,71,66.9,23.8,60,15,99,97,-34,4.15,26,0.14,1,3,Right,FAL_COM,Left,WAR_GAT,Windup,2,Bottom,0,1,1,Cutter,Cutter,InPlay,Undefined,GroundBall,Out,0,1,0,NA,90.10598766,-1.261002563,-3.941020643,2411.313104,184.1814159,0.510416667,5.199444777,3.008742702,5.312426195,-26.80650043,8.443531319,0.619723845,1.779112868,-0.644134613,82.39314312,-6.223389503,-3.826010828,0.427318086,97.51928812,-5.022667066,35.93615386,NA,NA,NA,NA,20.55662947,19.77078082,33.19188741,0.134225464,-1.442736829,4.819241324,-2.651689536,50,5.065828319,8.982273187,-130.7056583,-3.851231436,-2.49185021,27.95958189,-23.85040473,WAR_GAT,FAL_COM,CCBLWareham,CCBL,CCBL,20190719-CCBLWareham-1,2,1.724074601,-0.676411808,2.595608214,1.605373994,1.40921479
273,7/19/19,9:59:39 PM,Player D,0ab953ca-aa92-11e9-b28e-1c1bb52a548f,Bat,L,47,65,68,69.6,21.8,61,14,95,87,-28,4.36,25.3,0.14,3,1,Left,FAL_COM,Left,WAR_GAT,Stretch,8,Bottom,1,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,78.22996688,-0.588254404,2.689322876,2425.997623,198.4050415,0.520833333,5.439859808,-2.559670736,5.247379927,-42.33282214,4.750467865,1.595465202,1.358746826,0.102144504,71.38240738,-8.430614659,2.98688184,0.493861214,72.66889277,-27.80521135,36.78850219,NA,NA,NA,NA,5.211148609,4.834363061,18.89117077,0.030723267,-0.020599622,2.689629441,2.31171287,50,5.355173268,-5.384451906,-113.5620142,-2.499565005,-0.026644906,22.64337455,-28.6951049,WAR_GAT,FAL_COM,CCBLWareham,CCBL,CCBL,20190719-CCBLWareham-2,8,1.885720835,-0.775169716,1.162885638,1.113670192,1.351592631
97,7/20/19,6:59:44 PM,Player D,0cbaaa1b-ab42-11e9-9c79-d0c6372c7549,Bat,L,47,53,69,70.8,22.8,62,17,98,83,-14,4.33,23.5,0.15,3,2,Right,BOU_BRA,Left,WAR_GAT,Stretch,3,Top,1,1,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,88.52367956,-1.322980978,-1.690304058,2194.228354,212.9219463,0.041666667,6.20911851,0.931821554,5.901166378,-18.28702564,17.93426,11.63399038,3.45644921,0.331916777,79.24054807,-4.793519592,0.523853393,0.433165091,86.04652051,52.20927941,35.23127548,3728.570951,87.91767036,120.6718041,66.10958514,272.8113165,54.42160463,39.73958605,5.92090271,-6.890523813,10.18221122,-0.802658127,50,6.09256806,3.427000426,-128.5982374,-3.549529252,-11.28342422,32.17134983,-15.50039473,BOU_BRA,WAR_GAT,CCBLBourne,CCBL,CCBL,20190720-CCBLBourne-1,15,1.279285051,-1.581796332,-0.265116956,0.593624984,1.925006287
127,7/20/19,7:27:04 PM,Player D,e4a775d5-ab45-11e9-9c79-d0c6372c7549,Bat,L,45,39,53,68.2,14.4,59,7,114,94,-26,4.18,22,0.14,8,1,Right,BOU_BRA,Left,WAR_GAT,Stretch,4,Top,2,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,1,NA,92.02916716,-2.435523147,-3.353356001,2086.650593,222.2082462,0.0625,6.835228236,1.866585828,5.948027722,-19.9622855,12.90923935,11.7368019,2.907793985,-0.268762169,84.30767674,-6.174422256,-1.147227147,0.412649614,93.52154089,13.08662623,8.073080626,742.0308692,109.1544677,18.59268814,13.61254384,240.0270574,237.8388473,5.724828497,2.279099731,-7.258408949,7.641289594,-1.60647827,50,6.630032228,7.441843685,-133.6599789,-6.357817338,-13.15108608,28.38717238,-18.32924346,BOU_BRA,WAR_GAT,CCBLBourne,CCBL,CCBL,20190720-CCBLBourne-1,20,0.286205808,-1.724211593,1.336987512,-0.746233165,0.070187153
226,7/20/19,8:38:47 PM,Player D,e9ad6338-ab4f-11e9-9c79-d0c6372c7549,Bat,L,49,36,57,72.6,16.2,64,6,109,78,-17,5.42,22.3,0.13,2,4,Right,BOU_BRA,Left,WAR_GAT,Windup,9,Top,1,2,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,93.72385538,-2.649604553,-1.352432979,2129.800158,201.6976014,0.53125,6.102011426,0.76644237,6.082809204,-13.03961042,18.62546233,7.422914844,2.561968912,0.133738748,85.19131026,-5.109099954,0.053643314,0.405006286,92.64224391,30.0229052,-20.33464966,4164.098034,99.84667457,56.94854236,-46.15875438,352.0555873,164.0587148,-34.65542621,4.715275269,-4.437185449,10.91423349,-0.666090288,50,5.890625329,2.973184178,-136.2536346,-6.735133856,-8.289867878,31.66782402,-11.78329531,BOU_BRA,WAR_GAT,CCBLBourne,CCBL,CCBL,20190720-CCBLBourne-1,31,2.177236021,-2.202527076,-0.715627164,-1.629040925,0.220729111
153,7/27/19,8:10:27 PM,Player D,22896334-b0cc-11e9-b28e-1c1bb52a548f,Bat,L,42,45,49,63.6,12,54,14,104,83,-16,3.28,19.2,0.16,1,2,Left,HYA_HAR,Left,WAR_GAT,Stretch,5,Bottom,0,0,1,Slider,Slider,InPlay,Undefined,FlyBall,Single,0.89,0,0,NA,81.31540868,-0.085954785,3.270367868,2243.341684,210.6749973,0.041666667,5.395413939,-2.874290293,5.451329399,-37.22414854,6.183881086,3.692280036,2.212809437,0.498064502,73.78038715,-7.030222825,3.961589443,0.474194546,65.15810787,26.58804894,6.760534256,1586.937349,109.4842118,31.70274975,10.63645906,204.4291729,204.2196138,5.211029362,2.960172729,-0.933738969,3.320605464,2.583229821,50,5.362782203,-6.859015947,-117.9965752,-1.352848814,-1.299485562,25.15251763,-27.55275824,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190727-CCBLWareham-1,21,-2.105616943,-1.394379309,-0.366598407,-0.277511507,1.20511697
73,7/28/19,3:36:29 PM,Player D,ff8f2c70-b16e-11e9-9214-cc2f71675af6,Bat,L,55,51,61,70.3,18.6,72,9,104,92,-26,4.71,22.8,0.14,4,1,Right,HYA_HAR,Left,WAR_GAT,Stretch,3,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,86.04399963,-0.670659786,-3.824160484,2129.902784,220.6834535,0.052083333,5.207184225,3.120054298,6.325006576,-24.85648537,12.69014327,10.93921762,2.516830924,0.50496166,77.67020248,-5.401526166,-1.739788046,0.441018687,88.43863942,32.43034709,-17.64540936,4419.105389,101.6325607,59.54516272,-42.08074302,314.5027186,129.6050472,-30.87110195,4.416168823,-7.232194795,7.188627073,-2.846036979,50,5.146367871,8.040635721,-124.9605917,-2.175334872,-11.27608264,28.45703586,-20.96589457,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-1,12,1.618468279,-0.784592582,1.004073223,-0.193697484,0.18460929
189,7/28/19,4:42:03 PM,Player D,26fd35f2-b178-11e9-9214-cc2f71675af6,Bat,L,53,76,61,67.9,18.3,68,11,93,89,-33,4.14,22.8,0.14,4,6,Left,HYA_HAR,Left,WAR_GAT,Stretch,6,Top,2,2,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,86.16196321,-3.231792532,1.676715512,1953.031999,177.7176853,0.5,6.021904001,-0.675020265,6.364545041,-18.54374436,19.05326939,-0.760776683,1.49841213,0.804858797,77.48262491,-6.759529611,1.530905124,0.441314497,83.96654501,9.717212011,4.96132705,NA,109.2806991,5.09962439,12.55881206,139.1908654,138.8273893,7.194604997,1.293590698,0.987933903,11.60097336,0.554254989,50,5.779564441,-3.641223131,-125.1228653,-7.590816605,1.53356255,30.14835857,-14.16594273,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-1,4,1.082102707,0.282312968,1.344281648,0.772250383,0.554600551
16,7/28/19,5:46:55 PM,Player D,3ba87831-b181-11e9-9214-cc2f71675af6,Bat,L,55,55,64,73.7,20.2,71,17,97,84,-27,4.89,24,0.14,4,1,Right,HYA_HAR,Left,WAR_GAT,Stretch,1,Top,2,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,88.42464994,-2.971152159,-1.778315563,2076.133667,204.9561123,0.53125,6.233186699,1.000188665,5.875393506,-12.86120418,23.65397694,11.02395759,2.398329658,0.266815019,78.92340187,-5.409524658,0.321542758,0.434918867,94.0340209,43.54520163,4.044766892,4102.252713,109.9735996,96.54956828,2.400233933,312.1875757,143.0226789,-5.032490664,5.636152954,-6.60253647,13.87147356,-0.86280024,50,5.985624576,3.633995088,-128.2792246,-7.06814166,-10.7281862,32.68609888,-9.634869586,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-2,13,2.352812388,-1.038768187,0.101732963,0.91697953,0.402821338
90,7/28/19,6:25:17 PM,Player D,95257d66-b186-11e9-9214-cc2f71675af6,Bat,L,56,58,58,64.5,16.7,72,6,98,93,-21,4.08,19.5,0.13,1,1,Right,HYA_HAR,Left,WAR_GAT,Windup,4,Top,0,0,0,Curveball,Curveball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,70.00231875,3.439659145,-0.264664489,2054.237896,16.76120542,0.270833333,6.303137935,0.548460327,5.844137179,-73.72067789,-15.02597297,-4.508888668,3.359885656,-0.073218145,62.8603085,-10.52159222,-1.126130134,0.551405356,77.1869834,15.43891139,-16.36275876,2624.513342,103.458405,17.83985119,-37.36781208,191.7215498,189.7178812,-22.82961485,2.148627319,2.348113931,-9.432054153,-0.524365996,50,6.540970652,0.581745554,-101.5020021,4.255349849,2.37226305,21.50244197,-41.70310643,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-2,5,0.367242668,0.426053909,1.159168691,-1.114636575,0.931004444
214,7/28/19,7:40:35 PM,Player D,1852e264-b191-11e9-9214-cc2f71675af6,Bat,L,52,51,71,76,23.4,67,17,93,76,-11,5.06,23.4,0.15,3,7,Right,HYA_HAR,Left,WAR_GAT,Windup,7,Top,2,3,2,Slider,Slider,InPlay,Undefined,GroundBall,Double,1.27,0,0,NA,83.88539322,0.587668976,-0.886404052,2492.977764,104.2120331,0.395833333,6.182449646,1.863522023,4.939903363,-39.49394414,3.168125145,-12.66764166,3.446731765,-0.029850043,73.83622864,-6.841757815,-3.280005384,0.470102409,95.87416757,3.702972339,41.12529596,3445.244339,NA,NA,NA,93.32294747,91.70143741,42.44918742,0.715708618,6.31838832,1.431369781,-1.767575284,50,6.208680897,2.314415171,-121.4946195,-0.108813598,9.037876204,33.32227844,-30.12660509,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-2,17,2.38247819,-1.576731765,-1.474178102,0.58937194,1.578938758
47,7/29/19,7:08:37 PM,Player D,cdacc274-b255-11e9-b28e-1c1bb52a548f,Bat,L,50,46,63,64.1,19.6,65,24,103,83,-25,3.51,23.2,0.15,1,5,Right,COT_KET,Left,WAR_GAT,Windup,2,Bottom,0,2,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Out,0,1,0,NA,83.76996089,-1.165054661,-3.189125417,1825.78221,235.0192726,0.072916667,5.335309971,1.689678054,6.270835066,-29.01720704,10.0840304,14.46434504,1.841471358,-0.047671339,76.91683732,-6.631646617,-0.453490963,0.450056221,88.75095957,1.758353678,37.05991665,4144.793221,NA,NA,NA,54.0912412,53.62840621,36.99473207,0.427556763,-8.775718964,5.829268115,-1.461075396,50,5.234835423,6.376358419,-121.8322768,-3.307903501,-13.2133974,23.53914207,-23.39705416,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190729-CCBLWareham-1,20,-0.141042123,-1.572681457,0.378329989,1.00653886,1.49468339
233,7/29/19,9:01:40 PM,Player D,9dfa19ba-b265-11e9-b28e-1c1bb52a548f,Bat,L,50,40,56,71.8,15.6,65,16,116,89,-23,4.46,22.9,0.15,3,3,Right,COT_KET,Left,WAR_GAT,Stretch,7,Bottom,1,2,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,94.56256966,-1.550240937,-3.617540134,2294.780516,240.7130316,0.083333333,5.44374826,1.678478988,5.768477989,-20.28356978,11.24603263,20.10373367,2.307644619,-0.016983965,85.9352718,-5.35733797,0.163094502,0.404139003,82.22583028,16.47918266,26.82108021,1961.741436,96.06037431,22.4359361,53.59424107,227.8458047,219.628867,31.88875823,2.467401733,-11.86911074,6.501107856,-1.391339465,50,5.303191582,7.973971932,-137.2704441,-4.43326878,-22.5291405,31.86387667,-19.83408683,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190729-CCBLWareham-1,27,0.688227027,-2.656817082,0.154046198,-0.047597309,-0.136136871
120,7/8/19,7:35:19 PM,Player D,b52632b5-a1da-11e9-b28b-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,52,38,35,65.1,4.8,67,12,109,80,-14,3.35,17.9,0.16,2,3,Right,COT_KET,Left,WAR_GAT,Windup,3,Bottom,1,2,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,89.42110529,-1.754197884,-0.348794634,2452.807854,186.1911993,0.510416667,5.713692193,0.62068145,5.749418459,-20.25088011,14.97648852,1.628232788,2.392629744,0.431677418,81.26031354,-5.553572761,-0.041960489,0.427180697,95.20453843,2.376969851,1.289573985,881.2951119,NA,NA,NA,66.06774665,55.10161102,0.318051009,0.492402954,-0.979791759,8.576470893,-0.59273678,50,5.555895908,0.737421575,-130.0249566,-4.655464649,-1.664739222,29.17904024,-17.60198531,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190708-CCBLWareham-1,29,-2.507572015,-1.405356985,-1.342215896,-1.41870518,-0.167067195
141,6/23/19,6:27:15 PM,Player E,f2069109-9605-11e9-bca8-1c1bb52a52af,Bat,L,56,44,63,71.6,19.5,72,3,108,94,-32,4.81,23.7,0.14,1,4,Right,ORL_FIR,Left,WAR_GAT,Stretch,6,Top,0,1,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Out,0,1,0,NA,83.49826313,0.181667525,-3.429664217,1535.647254,218.3515868,0.052083333,5.172268773,2.65110954,6.725097765,-28.23037016,10.33966202,8.209592572,2.986054666,0.197267653,76.74243506,-5.184185554,-1.867650205,0.446988674,87.07376904,-23.71769988,10.89173569,NA,NA,NA,NA,8.702931869,8.702931869,7.042535525,0.058547363,-5.469536403,5.692908804,-2.428047347,50,5.172960683,7.07154936,-121.5364999,-0.343636089,-8.216939741,22.83854122,-23.6215342,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,14,2.069952301,-0.796893,1.684632344,-0.409691633,-0.343620465
122,6/23/19,6:26:19 PM,Player E,60746ffd-9604-11e9-bca8-1c1bb52a52af,Bat,L,59,25,55,74.2,15.3,76,14,74,58,-16,5.09,20.9,0.14,3,1,Right,ORL_FIR,Left,WAR_GAT,Windup,5,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,2,0,NA,90.76299768,-1.646214745,-4.249049339,2149.699548,229.9518073,0.072916667,5.432502193,2.147458617,6.830516935,-21.40839377,11.09790016,13.23975412,2.142539426,-0.631557888,83.62507769,-5.713647109,-1.730586093,0.410350765,92.5732864,-13.48926472,-36.08442436,NA,NA,NA,NA,9.18050691,9.18050691,-28.80979705,0.065408936,-8.466310061,6.605098277,-1.87972723,50,5.318539993,9.441604979,-131.9740706,-4.391228951,-15.04412533,26.10759864,-20.43718497,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,16,2.019585256,0.48095101,-3.056001099,0.075636012,0.812096585
